354995,2017-12-15 00:00:00Z,SS4 1GX,Detached,New Build,Freehold,16,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
359995,2017-12-15 00:00:00Z,SS4 1GX,Detached,New Build,Freehold,14,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
339995,2017-12-20 00:00:00Z,SS4 1GX,Semi-Detached,New Build,Freehold,22,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
354995,2017-12-21 00:00:00Z,SS4 1GX,Terraced,New Build,Freehold,24,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
364995,2017-07-28 00:00:00Z,SS4 1GX,Detached,New Build,Freehold,8,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
349995,2017-07-27 00:00:00Z,SS4 1GX,Semi-Detached,New Build,Freehold,6,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
429995,2017-12-13 00:00:00Z,SS4 1GX,Detached,New Build,Freehold,10,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
354995,2017-12-15 00:00:00Z,SS4 1GX,Detached,New Build,Freehold,18,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
449995,2017-10-30 00:00:00Z,SS4 1GX,Semi-Detached,New Build,Freehold,11,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
354995,2017-12-15 00:00:00Z,SS4 1GX,Semi-Detached,New Build,Freehold,12,,JAMES DRIVE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5829110000,0.6897850000
859995,2017-12-21 00:00:00Z,SS4 1GW,Detached,New Build,Freehold,3,,STEPHEN PLACE,,ROCHFORD,ROCHFORD,ESSEX,Standard,Addition,51.5828080000,0.6887680000
