42000,1995-04-21 00:00:00Z,BS20 6PL,Flats/Maisonettes,Established,Leasehold,20,,VICTORIA COURT,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4818750000,-2.7682340000
45000,1995-04-21 00:00:00Z,BS20 6PL,Flats/Maisonettes,Established,Leasehold,13,,VICTORIA COURT,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4818750000,-2.7682340000
80000,1995-08-02 00:00:00Z,BS20 6YT,Detached,Established,Freehold,70,,BRAMPTON WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4802220000,-2.7608370000
48000,1995-03-21 00:00:00Z,BS20 6PL,Flats/Maisonettes,New Build,Leasehold,19,,VICTORIA COURT,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4818750000,-2.7682340000
41000,1995-02-10 00:00:00Z,BS20 6PL,Flats/Maisonettes,New Build,Leasehold,8,,VICTORIA COURT,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4818750000,-2.7682340000
45000,1995-03-03 00:00:00Z,BS20 7DP,Semi-Detached,New Build,Freehold,6,,SOUTH VIEW,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4898980000,-2.7662270000
72500,1995-08-07 00:00:00Z,BS20 6YX,Detached,Established,Freehold,127,,BRAMPTON WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4812000000,-2.7639060000
68500,1995-06-23 00:00:00Z,BS20 6XZ,Detached,Established,Freehold,1,,BLADEN CLOSE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4801900000,-2.7618560000
116000,1995-07-14 00:00:00Z,BS20 7EP,Detached,Established,Freehold,17,,SOUTH AVENUE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4873650000,-2.7672070000
42000,1995-01-27 00:00:00Z,BS20 6PL,Flats/Maisonettes,Established,Leasehold,32,,VICTORIA COURT,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4818750000,-2.7682340000
40000,1995-09-04 00:00:00Z,BS20 7HS,Flats/Maisonettes,Established,Leasehold,24,,CLOCKHOUSE MEWS,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4858890000,-2.7689790000
50000,1995-03-31 00:00:00Z,BS20 6AQ,Semi-Detached,Established,Freehold,17,,VICTORIA SQUARE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4828050000,-2.7673180000
106000,1995-04-19 00:00:00Z,BS20 7ES,Semi-Detached,Established,Freehold,30,,BEACH ROAD EAST,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4880330000,-2.7681400000
68000,1995-03-24 00:00:00Z,BS20 6YY,Detached,Established,Freehold,1,,BLENHEIM WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4806930000,-2.7630050000
45950,1995-05-12 00:00:00Z,BS20 7HJ,Flats/Maisonettes,Established,Leasehold,PORTISHEAD LODGE,5,BEACH ROAD WEST,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4876470000,-2.7696850000
53000,1995-08-04 00:00:00Z,BS20 7EP,Semi-Detached,Established,Freehold,2,,SOUTH AVENUE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4873650000,-2.7672070000
46000,1995-12-12 00:00:00Z,BS20 6PL,Flats/Maisonettes,New Build,Leasehold,23,,VICTORIA COURT,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4818750000,-2.7682340000
36500,1995-08-29 00:00:00Z,BS20 7DP,Terraced,Established,Freehold,9,,SOUTH VIEW,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4898980000,-2.7662270000
40000,1995-12-15 00:00:00Z,BS20 7HS,Flats/Maisonettes,Established,Leasehold,11,,CLOCKHOUSE MEWS,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4858890000,-2.7689790000
31000,1995-04-24 00:00:00Z,BS20 6PP,Semi-Detached,Established,Freehold,28,,ALBERT ROAD,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4820400000,-2.7660950000
77000,1995-09-01 00:00:00Z,BS20 6YY,Detached,Established,Freehold,11,,BLENHEIM WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4806930000,-2.7630050000
72000,1995-06-23 00:00:00Z,BS20 6YX,Detached,Established,Freehold,131,,BRAMPTON WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4812000000,-2.7639060000
60000,1995-08-11 00:00:00Z,BS20 7ER,Semi-Detached,Established,Freehold,9,,GARDNER ROAD,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4887190000,-2.7680040000
85000,1995-08-21 00:00:00Z,BS20 6BT,Detached,Established,Freehold,17,,HALLETTS WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4806790000,-2.7654930000
48000,1995-03-31 00:00:00Z,BS20 6AQ,Terraced,Established,Freehold,37,,VICTORIA SQUARE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4828050000,-2.7673180000
69500,1995-04-28 00:00:00Z,BS20 6BT,Detached,Established,Freehold,16,,HALLETTS WAY,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4806790000,-2.7654930000
65000,1995-05-30 00:00:00Z,BS20 6XY,Detached,Established,Freehold,4,,BURFORD CLOSE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4800600000,-2.7625020000
67150,1995-05-12 00:00:00Z,BS20 6AQ,Semi-Detached,Established,Freehold,16,,VICTORIA SQUARE,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4828050000,-2.7673180000
90000,1995-06-23 00:00:00Z,BS20 7ES,Detached,Established,Freehold,29,,BEACH ROAD EAST,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4880330000,-2.7681400000
101000,1996-11-22 00:00:00Z,BS20 6PP,Detached,Established,Freehold,15,,ALBERT ROAD,PORTISHEAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,Standard,Addition,51.4820400000,-2.7660950000
103500,1996-01-19 00:00:00Z,BS20 7ES,Detached,Established,Freehold,33,,BEACH ROAD EAST,PORTISHEAD,BRISTOL,WOODSPRING,AVON,Standard,Addition,51.4880330000,-2.7681400000
55000,1996-10-25 00:00:00Z,BS20 6AQ,Terraced,Established,Freehold,30,,VICTORIA SQUARE,PORTISHEAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,Standard,Addition,51.4828050000,-2.7673180000
60000,1996-05-10 00:00:00Z,BS20 6EW,Terraced,Established,Freehold,16,,HIGH STREET,PORTISHEAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,Standard,Addition,51.4856490000,-2.7683450000
17000,1996-03-18 00:00:00Z,BS20 6AJ,Detached,Established,Freehold,92,,HIGH STREET,PORTISHEAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,Standard,Addition,51.4822920000,-2.7688930000
35000,1996-04-04 00:00:00Z,BS20 6EH,Flats/Maisonettes,Established,Leasehold,64B,,HIGH STREET,PORTISHEAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,Standard,Addition,51.4830080000,-2.7693800000
68000,1996-08-30 00:00:00Z,BS20 6YX,Detached,Established,Freehold,111,,BRAMPTON WAY,PORTISHEAD,BRISTOL,NORTH SOMERSET,NORTH SOMERSET,Standard,Addition,51.4812000000,-2.7639060000
