84000,1995-06-14 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,BROADMEAD,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
63000,1997-10-10 00:00:00Z,EX16 7JZ,Semi-Detached,Established,Freehold,OLD BEAT,1,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
130000,1998-10-01 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,WINTERS COTTAGE,DANOONE LOG CABIN,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
175000,2000-11-17 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,BROAD OAKS,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
152500,2000-03-31 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,BROADMEAD,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
186000,2001-08-30 00:00:00Z,EX16 7JX,Detached,Established,Freehold,DEER PARK,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
60000,2002-01-10 00:00:00Z,EX16 7JX,Detached,Established,Freehold,MYRTLE HOUSE,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
205000,2002-04-11 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,TUCKAWAY COTTAGE,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
328000,2003-11-21 00:00:00Z,EX16 7JX,Detached,Established,Freehold,DEER PARK,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
242000,2003-08-01 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,WESTBROOK,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
295000,2003-04-16 00:00:00Z,EX16 7JX,Detached,Established,Freehold,VALLEY VIEW,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
285000,2004-05-05 00:00:00Z,EX16 7JX,Detached,Established,Freehold,FERNLEIGH,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
385000,2006-07-28 00:00:00Z,EX16 7JX,Detached,Established,Freehold,DEER PARK,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
185000,2007-10-19 00:00:00Z,EX16 7JX,Detached,Established,Freehold,HILLSIDE VIEW,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
386250,2007-10-04 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,WESTBROOK,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
305000,2014-11-27 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,TUCKAWAY COTTAGE,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
305000,2014-07-11 00:00:00Z,EX16 7JX,Detached,Established,Freehold,FERNLEIGH,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9348290000,-3.3092950000
350000,2015-06-02 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,WESTBROOK,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
334500,2015-07-17 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,BROADMEAD,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
435000,2016-09-08 00:00:00Z,EX16 7JZ,Detached,Established,Freehold,BROAD OAKS,,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
345000,2018-05-18 00:00:00Z,EX16 7JZ,Semi-Detached,Established,Freehold,OLD BEAT,2,,BURLESCOMBE,TIVERTON,MID DEVON,DEVON,Standard,Addition,50.9324170000,-3.3046730000
