610000,2018-07-19 00:00:00Z,NE43 7SU,Other,Established,Freehold,AIREY HILL FARM,,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9242610000,-1.8613070000
100000,2019-11-26 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,STANLEY BURN WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
29000,2019-08-15 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,HIDDEL BROCK WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
38000,2019-12-17 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,RIDLEY WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
44000,2020-09-14 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,EWARTS WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
27000,2020-10-28 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,LOT 17,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
34000,2020-11-10 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,KIMBERLY WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
58000,2020-11-16 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,STONYFLAT WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
37500,2020-08-14 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,FUSLIERS WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
49000,2020-01-03 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,CURROCK WOOD,,,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
20000,2020-02-20 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,THE DELL,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
8250,2021-01-11 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,LOT 21,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
30000,2021-02-09 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,MODIGARS COPSE,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
17500,2021-02-11 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,WHITTON COPSE,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
26000,2021-03-10 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,BAINTON COPSE,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
5000,2021-04-23 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,BOUNDARY LINE,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
17500,2021-09-13 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,SILVERS COPSE,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
87500,2021-10-11 00:00:00Z,NE43 7SR,Other,Established,Freehold,HEDLEY PARK FARM,POTTSDEN WOOD,,HEDLEY,STOCKSFIELD,NORTHUMBERLAND,NORTHUMBERLAND,Additional,Addition,54.9299490000,-1.8691370000
